id,company,track,title,url,publish_date,authors,in_scope,scope_reason
dm-r-from-lego-competitions-to-deepminds-robotics-lab,deepmind,research,From Lego Competitions To Deepminds Robotics Lab,https://deepmind.google/discover/blog/from-lego-competitions-to-deepminds-robotics-lab/,,,TRUE,
dm-r-from-motor-control-to-embodied-intelligence,deepmind,research,From Motor Control To Embodied Intelligence,https://deepmind.google/discover/blog/from-motor-control-to-embodied-intelligence/,,,TRUE,
dm-r-from-unlikely-start-up-to-major-scientific-organisation-entering-our-tenth-year-at-deepmind,deepmind,research,From Unlikely Start Up To Major Scientific Organisation Entering Our Tenth Year At Deepmind,https://deepmind.google/discover/blog/from-unlikely-start-up-to-major-scientific-organisation-entering-our-tenth-year-at-deepmind/,,,TRUE,
dm-r-fuel-your-creativity-with-new-generative-media-models-and-tools,deepmind,research,Fuel Your Creativity With New Generative Media Models And Tools,https://deepmind.google/discover/blog/fuel-your-creativity-with-new-generative-media-models-and-tools/,,,TRUE,
dm-r-funsearch-making-new-discoveries-in-mathematical-sciences-using-large-language-models,deepmind,research,Funsearch Making New Discoveries In Mathematical Sciences Using Large Language Models,https://deepmind.google/discover/blog/funsearch-making-new-discoveries-in-mathematical-sciences-using-large-language-models/,,,TRUE,
dm-r-game-theory-as-an-engine-for-large-scale-data-analysis,deepmind,research,Game Theory As An Engine For Large Scale Data Analysis,https://deepmind.google/discover/blog/game-theory-as-an-engine-for-large-scale-data-analysis/,,,TRUE,
dm-r-game-theory-insights-into-asymmetric-multi-agent-games,deepmind,research,Game Theory Insights Into Asymmetric Multi Agent Games,https://deepmind.google/discover/blog/game-theory-insights-into-asymmetric-multi-agent-games/,,,TRUE,
dm-r-gemini-25-our-world-leading-model-is-getting-even-better,deepmind,research,Gemini 25 Our World Leading Model Is Getting Even Better,https://deepmind.google/discover/blog/gemini-25-our-world-leading-model-is-getting-even-better/,,,TRUE,
dm-r-gemini-achieves-gold-level-performance-at-the-international-collegiate-programming-contest-world-finals,deepmind,research,Gemini Achieves Gold Level Performance At The International Collegiate Programming Contest World Finals,https://deepmind.google/discover/blog/gemini-achieves-gold-level-performance-at-the-international-collegiate-programming-contest-world-finals/,,,TRUE,
dm-r-gemini-robotics-15-brings-ai-agents-into-the-physical-world,deepmind,research,Gemini Robotics 15 Brings Ai Agents Into The Physical World,https://deepmind.google/discover/blog/gemini-robotics-15-brings-ai-agents-into-the-physical-world/,,,TRUE,
dm-r-gemini-robotics-brings-ai-into-the-physical-world,deepmind,research,Gemini Robotics Brings Ai Into The Physical World,https://deepmind.google/discover/blog/gemini-robotics-brings-ai-into-the-physical-world/,,,TRUE,
dm-r-gemini-robotics-on-device-brings-ai-to-local-robotic-devices,deepmind,research,Gemini Robotics On Device Brings Ai To Local Robotic Devices,https://deepmind.google/discover/blog/gemini-robotics-on-device-brings-ai-to-local-robotic-devices/,,,TRUE,
dm-r-gemma-scope-helping-the-safety-community-shed-light-on-the-inner-workings-of-language-models,deepmind,research,Gemma Scope Helping The Safety Community Shed Light On The Inner Workings Of Language Models,https://deepmind.google/discover/blog/gemma-scope-helping-the-safety-community-shed-light-on-the-inner-workings-of-language-models/,,,TRUE,
dm-r-gencast-predicts-weather-and-the-risks-of-extreme-conditions-with-sota-accuracy,deepmind,research,Gencast Predicts Weather And The Risks Of Extreme Conditions With Sota Accuracy,https://deepmind.google/discover/blog/gencast-predicts-weather-and-the-risks-of-extreme-conditions-with-sota-accuracy/,,,TRUE,
dm-r-generally-capable-agents-emerge-from-open-ended-play,deepmind,research,Generally Capable Agents Emerge From Open Ended Play,https://deepmind.google/discover/blog/generally-capable-agents-emerge-from-open-ended-play/,,,TRUE,
dm-r-generating-audio-for-video,deepmind,research,Generating Audio For Video,https://deepmind.google/discover/blog/generating-audio-for-video/,,,TRUE,
dm-r-genie-2-a-large-scale-foundation-world-model,deepmind,research,Genie 2 A Large Scale Foundation World Model,https://deepmind.google/discover/blog/genie-2-a-large-scale-foundation-world-model/,,,TRUE,
dm-r-genie-3-a-new-frontier-for-world-models,deepmind,research,Genie 3 A New Frontier For World Models,https://deepmind.google/discover/blog/genie-3-a-new-frontier-for-world-models/,,,TRUE,
dm-r-going-beyond-average-for-reinforcement-learning,deepmind,research,Going Beyond Average For Reinforcement Learning,https://deepmind.google/discover/blog/going-beyond-average-for-reinforcement-learning/,,,TRUE,
dm-r-google-cloud-driving-digital-transformation,deepmind,research,Google Cloud Driving Digital Transformation,https://deepmind.google/discover/blog/google-cloud-driving-digital-transformation/,,,TRUE,
dm-r-google-deepmind-at-iclr-2024,deepmind,research,Google Deepmind At Iclr 2024,https://deepmind.google/discover/blog/google-deepmind-at-iclr-2024/,,,TRUE,
dm-r-google-deepmind-at-icml-2024,deepmind,research,Google Deepmind At Icml 2024,https://deepmind.google/discover/blog/google-deepmind-at-icml-2024/,,,TRUE,
dm-r-google-deepmind-at-neurips-2023,deepmind,research,Google Deepmind At Neurips 2023,https://deepmind.google/discover/blog/google-deepmind-at-neurips-2023/,,,TRUE,
dm-r-google-deepmind-at-neurips-2024,deepmind,research,Google Deepmind At Neurips 2024,https://deepmind.google/discover/blog/google-deepmind-at-neurips-2024/,,,TRUE,
dm-r-google-deepmind-research-at-icml-2023,deepmind,research,Google Deepmind Research At Icml 2023,https://deepmind.google/discover/blog/google-deepmind-research-at-icml-2023/,,,TRUE,
dm-r-gophercite-teaching-language-models-to-support-answers-with-verified-quotes,deepmind,research,Gophercite Teaching Language Models To Support Answers With Verified Quotes,https://deepmind.google/discover/blog/gophercite-teaching-language-models-to-support-answers-with-verified-quotes/,,,TRUE,
dm-r-graphcast-ai-model-for-faster-and-more-accurate-global-weather-forecasting,deepmind,research,Graphcast Ai Model For Faster And More Accurate Global Weather Forecasting,https://deepmind.google/discover/blog/graphcast-ai-model-for-faster-and-more-accurate-global-weather-forecasting/,,,TRUE,
dm-r-high-fidelity-speech-synthesis-with-wavenet,deepmind,research,High Fidelity Speech Synthesis With Wavenet,https://deepmind.google/discover/blog/high-fidelity-speech-synthesis-with-wavenet/,,,TRUE,
dm-r-how-ai-is-helping-advance-the-science-of-bioacoustics-to-save-endangered-species,deepmind,research,How Ai Is Helping Advance The Science Of Bioacoustics To Save Endangered Species,https://deepmind.google/discover/blog/how-ai-is-helping-advance-the-science-of-bioacoustics-to-save-endangered-species/,,,TRUE,
dm-r-how-alphachip-transformed-computer-chip-design,deepmind,research,How Alphachip Transformed Computer Chip Design,https://deepmind.google/discover/blog/how-alphachip-transformed-computer-chip-design/,,,TRUE,
dm-r-how-can-we-build-human-values-into-ai,deepmind,research,How Can We Build Human Values Into Ai,https://deepmind.google/discover/blog/how-can-we-build-human-values-into-ai/,,,TRUE,
dm-r-how-evolutionary-selection-can-train-more-capable-self-driving-cars,deepmind,research,How Evolutionary Selection Can Train More Capable Self Driving Cars,https://deepmind.google/discover/blog/how-evolutionary-selection-can-train-more-capable-self-driving-cars/,,,TRUE,
dm-r-how-our-principles-helped-define-alphafolds-release,deepmind,research,How Our Principles Helped Define Alphafolds Release,https://deepmind.google/discover/blog/how-our-principles-helped-define-alphafolds-release/,,,TRUE,
dm-r-how-the-honeybee-could-help-protect-species-around-the-world,deepmind,research,How The Honeybee Could Help Protect Species Around The World,https://deepmind.google/discover/blog/how-the-honeybee-could-help-protect-species-around-the-world/,,,TRUE,
dm-r-how-undesired-goals-can-arise-with-correct-rewards,deepmind,research,How Undesired Goals Can Arise With Correct Rewards,https://deepmind.google/discover/blog/how-undesired-goals-can-arise-with-correct-rewards/,,,TRUE,
dm-r-human-centred-mechanism-design-with-democratic-ai,deepmind,research,Human Centred Mechanism Design With Democratic Ai,https://deepmind.google/discover/blog/human-centred-mechanism-design-with-democratic-ai/,,,TRUE,
dm-r-identifying-ai-generated-images-with-synthid,deepmind,research,Identifying Ai Generated Images With Synthid,https://deepmind.google/discover/blog/identifying-ai-generated-images-with-synthid/,,,TRUE,
dm-r-identifying-and-eliminating-bugs-in-learned-predictive-models,deepmind,research,Identifying And Eliminating Bugs In Learned Predictive Models,https://deepmind.google/discover/blog/identifying-and-eliminating-bugs-in-learned-predictive-models/,,,TRUE,
dm-r-images-altered-to-trick-machine-vision-can-influence-humans-too,deepmind,research,Images Altered To Trick Machine Vision Can Influence Humans Too,https://deepmind.google/discover/blog/images-altered-to-trick-machine-vision-can-influence-humans-too/,,,TRUE,
dm-r-imagine-this-creating-new-visual-concepts-by-recombining-familiar-ones,deepmind,research,Imagine This Creating New Visual Concepts By Recombining Familiar Ones,https://deepmind.google/discover/blog/imagine-this-creating-new-visual-concepts-by-recombining-familiar-ones/,,,TRUE,
dm-r-imitating-interactive-intelligence,deepmind,research,Imitating Interactive Intelligence,https://deepmind.google/discover/blog/imitating-interactive-intelligence/,,,TRUE,
dm-r-improving-language-models-by-retrieving-from-trillions-of-tokens,deepmind,research,Improving Language Models By Retrieving From Trillions Of Tokens,https://deepmind.google/discover/blog/improving-language-models-by-retrieving-from-trillions-of-tokens/,,,TRUE,
dm-r-in-conversation-with-ai-building-better-language-models,deepmind,research,In Conversation With Ai Building Better Language Models,https://deepmind.google/discover/blog/in-conversation-with-ai-building-better-language-models/,,,TRUE,
dm-r-independent-reviewers-release-first-annual-report-on-deepmind-health,deepmind,research,Independent Reviewers Release First Annual Report On Deepmind Health,https://deepmind.google/discover/blog/independent-reviewers-release-first-annual-report-on-deepmind-health/,,,TRUE,
dm-r-innovations-of-alphago,deepmind,research,Innovations Of Alphago,https://deepmind.google/discover/blog/innovations-of-alphago/,,,TRUE,
dm-r-international-evaluation-of-an-ai-system-for-breast-cancer-screening,deepmind,research,International Evaluation Of An Ai System For Breast Cancer Screening,https://deepmind.google/discover/blog/international-evaluation-of-an-ai-system-for-breast-cancer-screening/,,,TRUE,
dm-r-interpreting-deep-neural-networks-using-cognitive-psychology,deepmind,research,Interpreting Deep Neural Networks Using Cognitive Psychology,https://deepmind.google/discover/blog/interpreting-deep-neural-networks-using-cognitive-psychology/,,,TRUE,
dm-r-introducing-codemender-an-ai-agent-for-code-security,deepmind,research,Introducing Codemender An Ai Agent For Code Security,https://deepmind.google/discover/blog/introducing-codemender-an-ai-agent-for-code-security/,,,TRUE,
dm-r-introducing-the-frontier-safety-framework,deepmind,research,Introducing The Frontier Safety Framework,https://deepmind.google/discover/blog/introducing-the-frontier-safety-framework/,,,TRUE,
dm-r-intuitive-physics-learning-in-a-deep-learning-model-inspired-by-developmental-psychology,deepmind,research,Intuitive Physics Learning In A Deep Learning Model Inspired By Developmental Psychology,https://deepmind.google/discover/blog/intuitive-physics-learning-in-a-deep-learning-model-inspired-by-developmental-psychology/,,,TRUE,
dm-r-is-curiosity-all-you-need-on-the-utility-of-emergent-behaviours-from-curious-exploration,deepmind,research,Is Curiosity All You Need On The Utility Of Emergent Behaviours From Curious Exploration,https://deepmind.google/discover/blog/is-curiosity-all-you-need-on-the-utility-of-emergent-behaviours-from-curious-exploration/,,,TRUE,
dm-r-kyrgyzstan-to-kings-cross-the-star-baker-cooking-up-code,deepmind,research,Kyrgyzstan To Kings Cross The Star Baker Cooking Up Code,https://deepmind.google/discover/blog/kyrgyzstan-to-kings-cross-the-star-baker-cooking-up-code/,,,TRUE,
dm-r-language-modelling-at-scale-gopher-ethical-considerations-and-retrieval,deepmind,research,Language Modelling At Scale Gopher Ethical Considerations And Retrieval,https://deepmind.google/discover/blog/language-modelling-at-scale-gopher-ethical-considerations-and-retrieval/,,,TRUE,
dm-r-leading-a-movement-to-strengthen-machine-learning-in-africa,deepmind,research,Leading A Movement To Strengthen Machine Learning In Africa,https://deepmind.google/discover/blog/leading-a-movement-to-strengthen-machine-learning-in-africa/,,,TRUE,
dm-r-learning-by-playing,deepmind,research,Learning By Playing,https://deepmind.google/discover/blog/learning-by-playing/,,,TRUE,
dm-r-learning-explanatory-rules-from-noisy-data,deepmind,research,Learning Explanatory Rules From Noisy Data,https://deepmind.google/discover/blog/learning-explanatory-rules-from-noisy-data/,,,TRUE,
dm-r-learning-human-objectives-by-evaluating-hypothetical-behaviours,deepmind,research,Learning Human Objectives By Evaluating Hypothetical Behaviours,https://deepmind.google/discover/blog/learning-human-objectives-by-evaluating-hypothetical-behaviours/,,,TRUE,
dm-r-learning-robust-real-time-cultural-transmission-without-human-data,deepmind,research,Learning Robust Real Time Cultural Transmission Without Human Data,https://deepmind.google/discover/blog/learning-robust-real-time-cultural-transmission-without-human-data/,,,TRUE,
dm-r-learning-through-human-feedback,deepmind,research,Learning Through Human Feedback,https://deepmind.google/discover/blog/learning-through-human-feedback/,,,TRUE,
dm-r-learning-to-navigate-in-cities-without-a-map,deepmind,research,Learning To Navigate In Cities Without A Map,https://deepmind.google/discover/blog/learning-to-navigate-in-cities-without-a-map/,,,TRUE,
dm-r-learning-to-segment-actions-from-observation-and-narration,deepmind,research,Learning To Segment Actions From Observation And Narration,https://deepmind.google/discover/blog/learning-to-segment-actions-from-observation-and-narration/,,,TRUE,
dm-r-learning-to-write-programs-that-generate-images,deepmind,research,Learning To Write Programs That Generate Images,https://deepmind.google/discover/blog/learning-to-write-programs-that-generate-images/,,,TRUE,
dm-r-looking-ahead-to-the-ai-seoul-summit,deepmind,research,Looking Ahead To The Ai Seoul Summit,https://deepmind.google/discover/blog/looking-ahead-to-the-ai-seoul-summit/,,,TRUE,
dm-r-machine-learning-can-boost-the-value-of-wind-energy,deepmind,research,Machine Learning Can Boost The Value Of Wind Energy,https://deepmind.google/discover/blog/machine-learning-can-boost-the-value-of-wind-energy/,,,TRUE,
dm-r-making-efficient-use-of-demonstrations-to-solve-hard-exploration-problems,deepmind,research,Making Efficient Use Of Demonstrations To Solve Hard Exploration Problems,https://deepmind.google/discover/blog/making-efficient-use-of-demonstrations-to-solve-hard-exploration-problems/,,,TRUE,
dm-r-mapping-the-misuse-of-generative-ai,deepmind,research,Mapping The Misuse Of Generative Ai,https://deepmind.google/discover/blog/mapping-the-misuse-of-generative-ai/,,,TRUE,
dm-r-mastering-stratego-the-classic-game-of-imperfect-information,deepmind,research,Mastering Stratego The Classic Game Of Imperfect Information,https://deepmind.google/discover/blog/mastering-stratego-the-classic-game-of-imperfect-information/,,,TRUE,
dm-r-maximising-the-impact-of-our-breakthroughs,deepmind,research,Maximising The Impact Of Our Breakthroughs,https://deepmind.google/discover/blog/maximising-the-impact-of-our-breakthroughs/,,,TRUE,
dm-r-measuring-abstract-reasoning-in-neural-networks,deepmind,research,Measuring Abstract Reasoning In Neural Networks,https://deepmind.google/discover/blog/measuring-abstract-reasoning-in-neural-networks/,,,TRUE,
dm-r-measuring-perception-in-ai-models,deepmind,research,Measuring Perception In Ai Models,https://deepmind.google/discover/blog/measuring-perception-in-ai-models/,,,TRUE,
dm-r-melting-pot-an-evaluation-suite-for-multi-agent-reinforcement-learning,deepmind,research,Melting Pot An Evaluation Suite For Multi Agent Reinforcement Learning,https://deepmind.google/discover/blog/melting-pot-an-evaluation-suite-for-multi-agent-reinforcement-learning/,,,TRUE,
dm-r-millions-of-new-materials-discovered-with-deep-learning,deepmind,research,Millions Of New Materials Discovered With Deep Learning,https://deepmind.google/discover/blog/millions-of-new-materials-discovered-with-deep-learning/,,,TRUE,
dm-r-music-ai-sandbox-now-with-new-features-and-broader-access,deepmind,research,Music Ai Sandbox Now With New Features And Broader Access,https://deepmind.google/discover/blog/music-ai-sandbox-now-with-new-features-and-broader-access/,,,TRUE,
dm-r-muzero-alphazero-and-alphadev-optimizing-computer-systems,deepmind,research,Muzero Alphazero And Alphadev Optimizing Computer Systems,https://deepmind.google/discover/blog/muzero-alphazero-and-alphadev-optimizing-computer-systems/,,,TRUE,
dm-r-muzero-mastering-go-chess-shogi-and-atari-without-rules,deepmind,research,Muzero Mastering Go Chess Shogi And Atari Without Rules,https://deepmind.google/discover/blog/muzero-mastering-go-chess-shogi-and-atari-without-rules/,,,TRUE,
dm-r-muzeros-first-step-from-research-into-the-real-world,deepmind,research,Muzeros First Step From Research Into The Real World,https://deepmind.google/discover/blog/muzeros-first-step-from-research-into-the-real-world/,,,TRUE,
dm-r-my-journey-from-deepmind-intern-to-mentor,deepmind,research,My Journey From Deepmind Intern To Mentor,https://deepmind.google/discover/blog/my-journey-from-deepmind-intern-to-mentor/,,,TRUE,
dm-r-navigating-with-grid-like-representations-in-artificial-agents,deepmind,research,Navigating With Grid Like Representations In Artificial Agents,https://deepmind.google/discover/blog/navigating-with-grid-like-representations-in-artificial-agents/,,,TRUE,
dm-r-neural-scene-representation-and-rendering,deepmind,research,Neural Scene Representation And Rendering,https://deepmind.google/discover/blog/neural-scene-representation-and-rendering/,,,TRUE,
dm-r-new-generative-ai-tools-open-the-doors-of-music-creation,deepmind,research,New Generative Ai Tools Open The Doors Of Music Creation,https://deepmind.google/discover/blog/new-generative-ai-tools-open-the-doors-of-music-creation/,,,TRUE,
dm-r-nowcasting-the-next-hour-of-rain,deepmind,research,Nowcasting The Next Hour Of Rain,https://deepmind.google/discover/blog/nowcasting-the-next-hour-of-rain/,,,TRUE,
dm-r-objects-that-sound,deepmind,research,Objects That Sound,https://deepmind.google/discover/blog/objects-that-sound/,,,TRUE,
dm-r-on-the-expressivity-of-markov-reward,deepmind,research,On The Expressivity Of Markov Reward,https://deepmind.google/discover/blog/on-the-expressivity-of-markov-reward/,,,TRUE,
dm-r-open-sourcing-deepmind-lab,deepmind,research,Open Sourcing Deepmind Lab,https://deepmind.google/discover/blog/open-sourcing-deepmind-lab/,,,TRUE,
dm-r-open-sourcing-mujoco,deepmind,research,Open Sourcing Mujoco,https://deepmind.google/discover/blog/open-sourcing-mujoco/,,,TRUE,
dm-r-open-sourcing-psychlab,deepmind,research,Open Sourcing Psychlab,https://deepmind.google/discover/blog/open-sourcing-psychlab/,,,TRUE,
dm-r-open-sourcing-sonnet-a-new-library-for-constructing-neural-networks,deepmind,research,Open Sourcing Sonnet A New Library For Constructing Neural Networks,https://deepmind.google/discover/blog/open-sourcing-sonnet-a-new-library-for-constructing-neural-networks/,,,TRUE,
dm-r-open-sourcing-trfl-a-library-of-reinforcement-learning-building-blocks,deepmind,research,Open Sourcing Trfl A Library Of Reinforcement Learning Building Blocks,https://deepmind.google/discover/blog/open-sourcing-trfl-a-library-of-reinforcement-learning-building-blocks/,,,TRUE,
dm-r-opening-up-a-physics-simulator-for-robotics,deepmind,research,Opening Up A Physics Simulator For Robotics,https://deepmind.google/discover/blog/opening-up-a-physics-simulator-for-robotics/,,,TRUE,
dm-r-our-collaborations-with-academia-to-advance-the-field-of-ai,deepmind,research,Our Collaborations With Academia To Advance The Field Of Ai,https://deepmind.google/discover/blog/our-collaborations-with-academia-to-advance-the-field-of-ai/,,,TRUE,
dm-r-our-first-coo-lila-ibrahim-takes-deepmind-to-the-next-level,deepmind,research,Our First Coo Lila Ibrahim Takes Deepmind To The Next Level,https://deepmind.google/discover/blog/our-first-coo-lila-ibrahim-takes-deepmind-to-the-next-level/,,,TRUE,
dm-r-our-vision-for-building-a-universal-ai-assistant,deepmind,research,Our Vision For Building A Universal Ai Assistant,https://deepmind.google/discover/blog/our-vision-for-building-a-universal-ai-assistant/,,,TRUE,
dm-r-perceiver-ar-general-purpose-long-context-autoregressive-generation,deepmind,research,Perceiver Ar General Purpose Long Context Autoregressive Generation,https://deepmind.google/discover/blog/perceiver-ar-general-purpose-long-context-autoregressive-generation/,,,TRUE,
dm-r-population-based-training-of-neural-networks,deepmind,research,Population Based Training Of Neural Networks,https://deepmind.google/discover/blog/population-based-training-of-neural-networks/,,,TRUE,
dm-r-predicting-eye-disease-with-moorfields-eye-hospital,deepmind,research,Predicting Eye Disease With Moorfields Eye Hospital,https://deepmind.google/discover/blog/predicting-eye-disease-with-moorfields-eye-hospital/,,,TRUE,
dm-r-predicting-gene-expression-with-ai,deepmind,research,Predicting Gene Expression With Ai,https://deepmind.google/discover/blog/predicting-gene-expression-with-ai/,,,TRUE,
dm-r-predicting-the-past-with-ithaca,deepmind,research,Predicting The Past With Ithaca,https://deepmind.google/discover/blog/predicting-the-past-with-ithaca/,,,TRUE,
dm-r-prefrontal-cortex-as-a-meta-reinforcement-learning-system,deepmind,research,Prefrontal Cortex As A Meta Reinforcement Learning System,https://deepmind.google/discover/blog/prefrontal-cortex-as-a-meta-reinforcement-learning-system/,,,TRUE,
dm-r-preserving-outputs-precisely-while-adaptively-rescaling-targets,deepmind,research,Preserving Outputs Precisely While Adaptively Rescaling Targets,https://deepmind.google/discover/blog/preserving-outputs-precisely-while-adaptively-rescaling-targets/,,,TRUE,
dm-r-probing-image-language-transformers-for-verb-understanding,deepmind,research,Probing Image Language Transformers For Verb Understanding,https://deepmind.google/discover/blog/probing-image-language-transformers-for-verb-understanding/,,,TRUE,
dm-r-producing-flexible-behaviours-in-simulated-environments,deepmind,research,Producing Flexible Behaviours In Simulated Environments,https://deepmind.google/discover/blog/producing-flexible-behaviours-in-simulated-environments/,,,TRUE,
dm-r-pushing-the-frontiers-of-audio-generation,deepmind,research,Pushing The Frontiers Of Audio Generation,https://deepmind.google/discover/blog/pushing-the-frontiers-of-audio-generation/,,,TRUE,
dm-r-putting-patients-at-the-heart-of-deepmind-health,deepmind,research,Putting Patients At The Heart Of Deepmind Health,https://deepmind.google/discover/blog/putting-patients-at-the-heart-of-deepmind-health/,,,TRUE,
dm-r-putting-the-power-of-alphafold-into-the-worlds-hands,deepmind,research,Putting The Power Of Alphafold Into The Worlds Hands,https://deepmind.google/discover/blog/putting-the-power-of-alphafold-into-the-worlds-hands/,,,TRUE,
dm-r-real-world-challenges-for-agi,deepmind,research,Real World Challenges For Agi,https://deepmind.google/discover/blog/real-world-challenges-for-agi/,,,TRUE,
dm-r-realising-scientists-are-the-real-superheroes,deepmind,research,Realising Scientists Are The Real Superheroes,https://deepmind.google/discover/blog/realising-scientists-are-the-real-superheroes/,,,TRUE,
dm-r-red-teaming-language-models-with-language-models,deepmind,research,Red Teaming Language Models With Language Models,https://deepmind.google/discover/blog/red-teaming-language-models-with-language-models/,,,TRUE,
dm-r-reinforcement-learning-with-unsupervised-auxiliary-tasks,deepmind,research,Reinforcement Learning With Unsupervised Auxiliary Tasks,https://deepmind.google/discover/blog/reinforcement-learning-with-unsupervised-auxiliary-tasks/,,,TRUE,
dm-r-replay-in-biological-and-artificial-neural-networks,deepmind,research,Replay In Biological And Artificial Neural Networks,https://deepmind.google/discover/blog/replay-in-biological-and-artificial-neural-networks/,,,TRUE,
dm-r-researching-patient-deterioration-with-the-us-department-of-veterans-affairs,deepmind,research,Researching Patient Deterioration With The Us Department Of Veterans Affairs,https://deepmind.google/discover/blog/researching-patient-deterioration-with-the-us-department-of-veterans-affairs/,,,TRUE,
dm-r-restoring-ancient-text-using-deep-learning-a-case-study-on-greek-epigraphy,deepmind,research,Restoring Ancient Text Using Deep Learning A Case Study On Greek Epigraphy,https://deepmind.google/discover/blog/restoring-ancient-text-using-deep-learning-a-case-study-on-greek-epigraphy/,,,TRUE,
dm-r-rl-unplugged-benchmarks-for-offline-reinforcement-learning,deepmind,research,Rl Unplugged Benchmarks For Offline Reinforcement Learning,https://deepmind.google/discover/blog/rl-unplugged-benchmarks-for-offline-reinforcement-learning/,,,TRUE,
dm-r-robocat-a-self-improving-robotic-agent,deepmind,research,Robocat A Self Improving Robotic Agent,https://deepmind.google/discover/blog/robocat-a-self-improving-robotic-agent/,,,TRUE,
dm-r-royal-free-london-publishes-findings-of-legal-audit-in-use-of-streams,deepmind,research,Royal Free London Publishes Findings Of Legal Audit In Use Of Streams,https://deepmind.google/discover/blog/royal-free-london-publishes-findings-of-legal-audit-in-use-of-streams/,,,TRUE,
dm-r-rt-2-new-model-translates-vision-and-language-into-action,deepmind,research,Rt 2 New Model Translates Vision And Language Into Action,https://deepmind.google/discover/blog/rt-2-new-model-translates-vision-and-language-into-action/,,,TRUE,
dm-r-safety-first-ai-for-autonomous-data-centre-cooling-and-industrial-control,deepmind,research,Safety First Ai For Autonomous Data Centre Cooling And Industrial Control,https://deepmind.google/discover/blog/safety-first-ai-for-autonomous-data-centre-cooling-and-industrial-control/,,,TRUE,
dm-r-scalable-agent-architecture-for-distributed-training,deepmind,research,Scalable Agent Architecture For Distributed Training,https://deepmind.google/discover/blog/scalable-agent-architecture-for-distributed-training/,,,TRUE,
dm-r-scaling-streams-with-google,deepmind,research,Scaling Streams With Google,https://deepmind.google/discover/blog/scaling-streams-with-google/,,,TRUE,
dm-r-scaling-up-learning-across-many-different-robot-types,deepmind,research,Scaling Up Learning Across Many Different Robot Types,https://deepmind.google/discover/blog/scaling-up-learning-across-many-different-robot-types/,,,TRUE,
dm-r-shaping-the-future-of-advanced-robotics,deepmind,research,Shaping The Future Of Advanced Robotics,https://deepmind.google/discover/blog/shaping-the-future-of-advanced-robotics/,,,TRUE,
dm-r-sharing-our-insights-from-designing-with-clinicians,deepmind,research,Sharing Our Insights From Designing With Clinicians,https://deepmind.google/discover/blog/sharing-our-insights-from-designing-with-clinicians/,,,TRUE,
dm-r-sima-generalist-ai-agent-for-3d-virtual-environments,deepmind,research,Sima Generalist Ai Agent For 3D Virtual Environments,https://deepmind.google/discover/blog/sima-generalist-ai-agent-for-3d-virtual-environments/,,,TRUE,
dm-r-simple-sensor-intentions-for-exploration,deepmind,research,Simple Sensor Intentions For Exploration,https://deepmind.google/discover/blog/simple-sensor-intentions-for-exploration/,,,TRUE,
dm-r-simulating-matter-on-the-quantum-scale-with-ai,deepmind,research,Simulating Matter On The Quantum Scale With Ai,https://deepmind.google/discover/blog/simulating-matter-on-the-quantum-scale-with-ai/,,,TRUE,
dm-r-solving-the-mystery-of-how-an-ancient-bird-went-extinct,deepmind,research,Solving The Mystery Of How An Ancient Bird Went Extinct,https://deepmind.google/discover/blog/solving-the-mystery-of-how-an-ancient-bird-went-extinct/,,,TRUE,
dm-r-specification-gaming-the-flip-side-of-ai-ingenuity,deepmind,research,Specification Gaming The Flip Side Of Ai Ingenuity,https://deepmind.google/discover/blog/specification-gaming-the-flip-side-of-ai-ingenuity/,,,TRUE,
dm-r-specifying-ai-safety-problems-in-simple-environments,deepmind,research,Specifying Ai Safety Problems In Simple Environments,https://deepmind.google/discover/blog/specifying-ai-safety-problems-in-simple-environments/,,,TRUE,
dm-r-spurious-normativity-enhances-learning-of-compliance-and-enforcement-behavior-in-artificial-agents,deepmind,research,Spurious Normativity Enhances Learning Of Compliance And Enforcement Behavior In Artificial Agents,https://deepmind.google/discover/blog/spurious-normativity-enhances-learning-of-compliance-and-enforcement-behavior-in-artificial-agents/,,,TRUE,
dm-r-stacking-our-way-to-more-general-robots,deepmind,research,Stacking Our Way To More General Robots,https://deepmind.google/discover/blog/stacking-our-way-to-more-general-robots/,,,TRUE,
dm-r-stop-look-and-listen-to-the-people-you-want-to-help,deepmind,research,Stop Look And Listen To The People You Want To Help,https://deepmind.google/discover/blog/stop-look-and-listen-to-the-people-you-want-to-help/,,,TRUE,
dm-r-stopping-malaria-in-its-tracks,deepmind,research,Stopping Malaria In Its Tracks,https://deepmind.google/discover/blog/stopping-malaria-in-its-tracks/,,,TRUE,
dm-r-strengthening-our-commitment-to-canadian-research,deepmind,research,Strengthening Our Commitment To Canadian Research,https://deepmind.google/discover/blog/strengthening-our-commitment-to-canadian-research/,,,TRUE,
dm-r-strengthening-our-frontier-safety-framework,deepmind,research,Strengthening Our Frontier Safety Framework,https://deepmind.google/discover/blog/strengthening-our-frontier-safety-framework/,,,TRUE,
dm-r-strengthening-the-ai-community,deepmind,research,Strengthening The Ai Community,https://deepmind.google/discover/blog/strengthening-the-ai-community/,,,TRUE,
dm-r-supporting-the-next-generation-of-ai-leaders,deepmind,research,Supporting The Next Generation Of Ai Leaders,https://deepmind.google/discover/blog/supporting-the-next-generation-of-ai-leaders/,,,TRUE,
