id,company,track,title,url,publish_date,authors,in_scope,scope_reason
hf-r-build-rocm-kernels,huggingface,research,Easily Build and Share ROCm Kernels with Hugging Face,https://huggingface.co/blog/build-rocm-kernels,2025-11-17,,TRUE,
hf-r-google-cloud,huggingface,research,Building for an Open Future - our new partnership with Google Cloud,https://huggingface.co/blog/google-cloud,2025-11-13,,TRUE,
hf-r-lerobotxnvidia-healthcare,huggingface,research,Building a Healthcare Robot from Simulation to Deployment with NVIDIA Isaac,https://huggingface.co/blog/lerobotxnvidia-healthcare,2025-10-29,,TRUE,
hf-r-voice-consent-gate,huggingface,research,Voice Cloning with Consent,https://huggingface.co/blog/voice-consent-gate,2025-10-28,,TRUE,
hf-r-streaming-datasets,huggingface,research,Streaming datasets: 100x More Efficient,https://huggingface.co/blog/streaming-datasets,2025-10-27,,TRUE,
hf-r-huggingface-hub-v1,huggingface,research,huggingface_hub v1.0: Five Years of Building the Foundation of Open Machine Learning,https://huggingface.co/blog/huggingface-hub-v1,2025-10-27,,TRUE,
hf-r-lerobot-release-v040,huggingface,research,LeRobot v0.4.0: Supercharging OSS Robot Learning,https://huggingface.co/blog/lerobot-release-v040,2025-10-24,,TRUE,
hf-r-openenv,huggingface,research,Building the Open Agent Ecosystem Together: Introducing OpenEnv,https://huggingface.co/blog/openenv,2025-10-23,,TRUE,
hf-r-virustotal,huggingface,research,Hugging Face and VirusTotal collaborate to strengthen AI security,https://huggingface.co/blog/virustotal,2025-10-22,,TRUE,
hf-r-sentence-transformers-joins-hf,huggingface,research,Sentence Transformers is joining Hugging Face!,https://huggingface.co/blog/sentence-transformers-joins-hf,2025-10-22,,TRUE,
hf-r-ocr-open-models,huggingface,research,Supercharge your OCR Pipelines with Open Models,https://huggingface.co/blog/ocr-open-models,2025-10-21,,TRUE,
hf-r-aisheets-unlock-images,huggingface,research,Unlock the power of images with AI Sheets,https://huggingface.co/blog/aisheets-unlock-images,2025-10-21,,TRUE,
hf-r-gpt-oss-on-intel-xeon,huggingface,research,Google Cloud C4 Brings a 70% TCO improvement on GPT OSS with Intel and Hugging Face,https://huggingface.co/blog/gpt-oss-on-intel-xeon,2025-10-16,,TRUE,
hf-r-openvino-vlm,huggingface,research,Get your VLM running in 3 simple steps on Intel CPUs,https://huggingface.co/blog/openvino-vlm,2025-10-15,,TRUE,
hf-r-dots-ocr-ne,huggingface,research,SOTA OCR with Core ML and dots.ocr,https://huggingface.co/blog/dots-ocr-ne,2025-10-02,,TRUE,
hf-r-rteb,huggingface,research,Introducing RTEB: A New Standard for Retrieval Evaluation,https://huggingface.co/blog/rteb,2025-10-01,,TRUE,
hf-r-intel-qwen3-agent,huggingface,research,Accelerating Qwen3-8B Agent on Intel® Core™ Ultra with Depth-Pruned Draft Models,https://huggingface.co/blog/intel-qwen3-agent,2025-09-29,,TRUE,
hf-r-vibegame,huggingface,research,VibeGame: Exploring Vibe Coding Games,https://huggingface.co/blog/vibegame,2025-09-29,,TRUE,
hf-r-swift-transformers,huggingface,research,Swift Transformers Reaches 1.0 – and Looks to the Future,https://huggingface.co/blog/swift-transformers,2025-09-26,,TRUE,
hf-r-smol2operator,huggingface,research,Smol2Operator: Post-Training GUI Agents for Computer Use,https://huggingface.co/blog/smol2operator,2025-09-23,,TRUE,
hf-r-gaia2,huggingface,research,Gaia2 and ARE: Empowering the community to study agents,https://huggingface.co/blog/gaia2,2025-09-22,,TRUE,
